fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,mes,dia_semana,dia_semana_es,dia_mes,nombre_dia_semana,es_fin_de_semana,es_festivo,es_black_friday,es_cyber_monday,es_laborable,semana_año,dia_año,es_primer_dia_mes,es_ultimo_dia_mes,trimestre,es_primer_quincena,es_víspera_festivo,es_post_festivo,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2022-11-16,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,75.79,227.37,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,3.0,11.0,11.0,1.0,1.0,2.0,5.0,4.571428571428571,71.54,1.059407324573665,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-16,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.26,70.52,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,3.0,3.0,11.0,11.0,1.0,1.0,2.0,4.571428571428571,34.43,1.0241068835318037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-16,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.17,130.34,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,3.0,3.0,11.0,11.0,1.0,1.0,4.714285714285714,61.080000000000005,1.0669613621480025,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-16,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.52,139.04,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,2.0,3.0,3.0,11.0,11.0,1.0,4.857142857142857,69.97,0.9935686722881234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-16,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.55,127.1,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,2.0,2.0,3.0,3.0,11.0,11.0,3.5714285714285716,63.27333333333333,1.0043725634811926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-16,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,396.63,793.26,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,2.0,2.0,2.0,3.0,3.0,11.0,2.2857142857142856,360.0333333333333,1.101647995555967,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-11-16,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.11,358.22,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.142857142857143,167.86333333333332,1.0669989475565442,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-16,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.95,134.85,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.142857142857143,42.78333333333333,1.0506427736657578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-11-16,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,53.73,161.19,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2857142857142856,54.1,0.9931608133086876,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-11-16,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.55,73.65,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.4285714285714284,23.846666666666668,1.0294939893765724,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-16,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.74,122.22,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.5714285714285716,39.589999999999996,1.0290477393281132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-11-16,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,150.77,452.31,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.7142857142857144,143.36,1.0516880580357142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-11-16,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,822.23,2466.69,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.857142857142857,762.6233333333333,1.078160035316692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-16,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.97,193.94,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.857142857142857,93.95,1.03214475784992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-16,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.24,138.48,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7142857142857144,68.86333333333333,1.005469771044097,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-11-16,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,108.94,217.88,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.5714285714285716,106.13666666666666,1.0264124870450049,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-11-16,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.7,157.4,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.4285714285714284,79.29,0.9925589607768949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-11-16,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,133.69,802.14,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.857142857142857,122.7,1.089568052159739,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-11-16,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.55,41.1,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,6.0,2.0,2.0,2.0,2.0,3.0,3.0,2.7142857142857144,19.573333333333334,1.0498978201634876,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-16,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.8,34.8,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,2.0,6.0,2.0,2.0,2.0,2.0,3.0,2.4285714285714284,34.15,1.0190336749633968,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-11-16,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.37,49.37,2022,11,2,Miércoles,16,Miércoles,False,False,False,False,True,46,320,False,False,4,False,False,False,1.0,2.0,6.0,2.0,2.0,2.0,2.0,2.2857142857142856,48.21333333333333,1.0239905973451326,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-11-17,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,114.54,1259.94,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,1.0,1.0,2.0,6.0,2.0,2.0,2.0,3.5714285714285716,101.07000000000001,1.1332739685366577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-17,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,134.89,1348.9,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,11.0,1.0,1.0,2.0,6.0,2.0,2.0,4.714285714285714,117.2,1.1509385665529008,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-17,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.62,253.86,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,10.0,11.0,1.0,1.0,2.0,6.0,2.0,4.857142857142857,84.02333333333333,1.0071012020470507,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-17,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.58,220.74,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,3.0,10.0,11.0,1.0,1.0,2.0,6.0,4.428571428571429,71.53666666666668,1.0285634406598014,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-17,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.38,68.76,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,3.0,3.0,10.0,11.0,1.0,1.0,2.0,4.428571428571429,35.85,0.9589958158995816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-17,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.61,131.22,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,3.0,3.0,10.0,11.0,1.0,1.0,4.571428571428571,64.0,1.02515625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-17,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,72.08,144.16,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,2.0,3.0,3.0,10.0,11.0,1.0,4.714285714285714,69.42333333333333,1.0382676333605416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-17,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,64.65,193.95,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,2.0,2.0,3.0,3.0,10.0,11.0,3.5714285714285716,60.47333333333333,1.0690662550986663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-17,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,395.5,791.0,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,3.0,2.0,2.0,2.0,3.0,3.0,10.0,2.4285714285714284,365.99333333333334,1.0806207763347238,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-11-17,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,177.84,355.68,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.2857142857142856,168.09666666666666,1.057962680203851,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-17,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.01,176.04,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.4285714285714284,43.59,1.0096352374397797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-11-17,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,53.76,215.04,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.7142857142857144,53.093333333333334,1.0125565042692115,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-11-17,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,25.72,51.44,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.7142857142857144,24.396666666666665,1.0542423828391858,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-17,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.2,120.6,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.857142857142857,38.37,1.0476935105551213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-11-17,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,149.28,447.84,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.857142857142857,141.27,1.0566999362922063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-11-17,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,838.16,2514.48,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,3.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,773.5333333333333,1.0835473584417823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-17,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.55,185.1,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,91.13666666666667,1.0155078453604476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-17,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.16,136.32,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.7142857142857144,66.22666666666667,1.0291926716327762,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-11-17,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,113.07,226.14,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.4285714285714284,108.20666666666666,1.044944858603906,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-11-17,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.33,162.66,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.4285714285714284,79.77999999999999,1.0194284281774881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-11-17,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,132.25,661.25,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.7142857142857144,120.38333333333333,1.0985739997231068,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-11-17,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.98,39.96,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.5714285714285716,19.456666666666667,1.0268973787904745,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-17,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.04,34.04,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.2857142857142856,33.25666666666667,1.0235541746015835,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-11-17,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.82,50.82,2022,11,3,Jueves,17,Jueves,False,False,False,False,True,46,321,False,False,4,False,False,False,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.142857142857143,47.77333333333333,1.0637733742673736,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-11-18,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.34,1486.42,2022,11,4,Viernes,18,Viernes,False,False,False,False,True,46,322,False,False,4,False,False,False,1.0,1.0,2.0,5.0,2.0,2.0,2.0,3.7142857142857144,98.83333333333333,1.1568971332209108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-18,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,132.03,1848.42,2022,11,4,Viernes,18,Viernes,False,False,False,False,True,46,322,False,False,4,False,False,False,13.0,1.0,1.0,2.0,5.0,2.0,2.0,5.428571428571429,117.53333333333335,1.1233408961996596,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-18,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,83.16,249.48,2022,11,4,Viernes,18,Viernes,False,False,False,False,True,46,322,False,False,4,False,False,False,14.0,13.0,1.0,1.0,2.0,5.0,2.0,5.571428571428571,85.68333333333334,0.9705504765609803,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-18,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.32,228.96,2022,11,4,Viernes,18,Viernes,False,False,False,False,True,46,322,False,False,4,False,False,False,3.0,14.0,13.0,1.0,1.0,2.0,5.0,5.285714285714286,70.15666666666668,1.0878510001425379,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-18,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.23,105.69,2022,11,4,Viernes,18,Viernes,False,False,False,False,True,46,322,False,False,4,False,False,False,3.0,3.0,14.0,13.0,1.0,1.0,2.0,5.428571428571429,34.71333333333333,1.0148838102554254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-18,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,64.37,193.11,2022,11,4,Viernes,18,Viernes,False,False,False,False,True,46,322,False,False,4,False,False,False,3.0,3.0,3.0,14.0,13.0,1.0,1.0,5.714285714285714,61.580000000000005,1.0453069178304644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-18,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,69.42,208.26,2022,11,4,Viernes,18,Viernes,False,False,False,False,True,46,322,False,False,4,False,False,False,3.0,3.0,3.0,3.0,14.0,13.0,1.0,6.0,66.35000000000001,1.0462697814619442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-18,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.68,127.36,2022,11,4,Viernes,18,Viernes,False,False,False,False,True,46,322,False,False,4,False,False,False,3.0,3.0,3.0,3.0,3.0,14.0,13.0,4.428571428571429,60.32333333333333,1.055644581974913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
